WKT,GEOID,NAME,TotalForeignBornE,TotalForeignBornM,EuropeE,EuropeM,Northern EuropeE,Northern EuropeM,United Kingdom (inc. Crown Dependencies)E,United Kingdom (inc. Crown Dependencies)M,United Kingdom excluding England and ScotlandE,United Kingdom excluding England and ScotlandM,EnglandE,EnglandM,ScotlandE,ScotlandM,IrelandE,IrelandM,DenmarkE,DenmarkM,NorwayE,NorwayM,SwedenE,SwedenM,Other Northern EuropeE,Other Northern EuropeM,Western EuropeE,Western EuropeM,AustriaE,AustriaM,BelgiumE,BelgiumM,FranceE,FranceM,GermanyE,GermanyM,NetherlandsE,NetherlandsM,SwitzerlandE,SwitzerlandM,Other Western EuropeE,Other Western EuropeM,Southern EuropeE,Southern EuropeM,GreeceE,GreeceM,ItalyE,ItalyM,PortugalE,PortugalM,Azores IslandsE,Azores IslandsM,SpainE,SpainM,Other Southern EuropeE,Other Southern EuropeM,Eastern EuropeE,Eastern EuropeM,AlbaniaE,AlbaniaM,BelarusE,BelarusM,BulgariaE,BulgariaM,CroatiaE,CroatiaM,Czechoslovakia (includes Czech Republic and Slovakia)E,Czechoslovakia (includes Czech Republic and Slovakia)M,HungaryE,HungaryM,LatviaE,LatviaM,LithuaniaE,LithuaniaM,MacedoniaE,MacedoniaM,MoldovaE,MoldovaM,PolandE,PolandM,RomaniaE,RomaniaM,RussiaE,RussiaM,UkraineE,UkraineM,Bosnia and HerzegovinaE,Bosnia and HerzegovinaM,SerbiaE,SerbiaM,Other Eastern EuropeE,Other Eastern EuropeM,Europe n.e.c.E,Europe n.e.c.M,AsiaE,AsiaM,Eastern AsiaE,Eastern AsiaM,ChinaE,ChinaM,China excluding Hong Kong and TaiwanE,China excluding Hong Kong and TaiwanM,Hong KongE,Hong KongM,TaiwanE,TaiwanM,JapanE,JapanM,KoreaE,KoreaM,Other Eastern AsiaE,Other Eastern AsiaM,South Central AsiaE,South Central AsiaM,AfghanistanE,AfghanistanM,BangladeshE,BangladeshM,IndiaE,IndiaM,IranE,IranM,KazakhstanE,KazakhstanM,NepalE,NepalM,PakistanE,PakistanM,Sri LankaE,Sri LankaM,UzbekistanE,UzbekistanM,Other South Central AsiaE,Other South Central AsiaM,South Eastern AsiaE,South Eastern AsiaM,CambodiaE,CambodiaM,IndonesiaE,IndonesiaM,LaosE,LaosM,MalaysiaE,MalaysiaM,BurmaE,BurmaM,PhilippinesE,PhilippinesM,SingaporeE,SingaporeM,ThailandE,ThailandM,VietnamE,VietnamM,Other South Eastern AsiaE,Other South Eastern AsiaM,Western AsiaE,Western AsiaM,IraqE,IraqM,IsraelE,IsraelM,JordanE,JordanM,KuwaitE,KuwaitM,LebanonE,LebanonM,Saudi ArabiaE,Saudi ArabiaM,SyriaE,SyriaM,YemenE,YemenM,TurkeyE,TurkeyM,ArmeniaE,ArmeniaM,Other Western AsiaE,Other Western AsiaM,Asia n.e.c.E,Asia n.e.c.M,AfricaE,AfricaM,Eastern AfricaE,Eastern AfricaM,EritreaE,EritreaM,EthiopiaE,EthiopiaM,KenyaE,KenyaM,SomaliaE,SomaliaM,Other Eastern AfricaE,Other Eastern AfricaM,Middle AfricaE,Middle AfricaM,CameroonE,CameroonM,Other Middle AfricaE,Other Middle AfricaM,Northern AfricaE,Northern AfricaM,EgyptE,EgyptM,MoroccoE,MoroccoM,SudanE,SudanM,Other Northern AfricaE,Other Northern AfricaM,Southern AfricaE,Southern AfricaM,South AfricaE,South AfricaM,Other Southern AfricaE,Other Southern AfricaM,Western AfricaE,Western AfricaM,Cabo VerdeE,Cabo VerdeM,GhanaE,GhanaM,LiberiaE,LiberiaM,NigeriaE,NigeriaM,Sierra LeoneE,Sierra LeoneM,Other Western AfricaE,Other Western AfricaM,Africa n.e.c.E,Africa n.e.c.M,OceaniaE,OceaniaM,Australia and New Zealand SubregionE,Australia and New Zealand SubregionM,AustraliaE,AustraliaM,Other Australian and New Zealand SubregionE,Other Australian and New Zealand SubregionM,FijiE,FijiM,Oceania n.e.c.E,Oceania n.e.c.M,AmericasE,AmericasM,Latin AmericaE,Latin AmericaM,CaribbeanE,CaribbeanM,BahamasE,BahamasM,BarbadosE,BarbadosM,CubaE,CubaM,DominicaE,DominicaM,Dominican RepublicE,Dominican RepublicM,GrenadaE,GrenadaM,HaitiE,HaitiM,JamaicaE,JamaicaM,St. Vincent and the GrenadinesE,St. Vincent and the GrenadinesM,Trinidad and TobagoE,Trinidad and TobagoM,West IndiesE,West IndiesM,Other CaribbeanE,Other CaribbeanM,Central AmericaE,Central AmericaM,MexicoE,MexicoM,BelizeE,BelizeM,Costa RicaE,Costa RicaM,El SalvadorE,El SalvadorM,GuatemalaE,GuatemalaM,HondurasE,HondurasM,NicaraguaE,NicaraguaM,PanamaE,PanamaM,Other Central AmericaE,Other Central AmericaM,South AmericaE,South AmericaM,ArgentinaE,ArgentinaM,BoliviaE,BoliviaM,BrazilE,BrazilM,ChileE,ChileM,ColombiaE,ColombiaM,EcuadorE,EcuadorM,GuyanaE,GuyanaM,PeruE,PeruM,UruguayE,UruguayM,VenezuelaE,VenezuelaM,Other South AmericaE,Other South AmericaM,Northern AmericaE,Northern AmericaM,CanadaE,CanadaM,Other Northern AmericaE,Other Northern AmericaM
"POLYGON ((-77.031951 38.916998,-77.031941 38.920064,-77.029677 38.920499,-77.028866 38.920657,-77.027036 38.920763,-77.025849 38.920439,-77.023955 38.91699,-77.021893 38.916261,-77.021916 38.914088,-77.027035 38.91409,-77.02962 38.914088,-77.031951 38.914094,-77.031951 38.916998))","11001004400","Census Tract 44, District of Columbia, District of Columbia",953,235,285,179,22,27,22,27,7,13,15,23,0,17,0,17,0,17,0,17,0,17,0,17,125,138,32,50,0,17,93,128,0,17,0,17,0,17,0,17,41,46,0,17,18,29,0,17,0,17,23,36,0,17,97,74,0,17,0,17,0,17,0,17,32,52,0,17,0,17,41,44,0,17,0,17,15,25,0,17,0,17,9,17,0,17,0,17,0,17,0,17,290,139,13,21,0,17,0,17,0,17,0,17,13,21,0,17,0,17,108,90,0,17,0,17,108,90,0,17,0,17,0,17,0,17,0,17,0,17,0,17,41,43,0,17,8,13,0,17,0,17,0,17,20,33,0,17,0,17,13,21,0,17,128,97,0,17,33,52,0,17,0,17,0,17,0,17,0,17,0,17,14,21,81,71,0,17,0,17,126,89,86,79,0,17,56,64,0,17,0,17,30,47,13,22,0,17,13,22,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,27,33,0,17,0,17,0,17,27,33,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,252,113,198,100,100,86,0,17,0,17,14,23,13,20,45,74,0,17,0,17,18,27,0,17,0,17,0,17,10,17,74,80,0,17,0,17,31,48,14,23,29,51,0,17,0,17,0,17,0,17,24,40,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,24,40,54,57,54,57,0,17
"POLYGON ((-77.027046 38.926749,-77.022964 38.927226,-77.022523 38.924183,-77.021912 38.919894,-77.021893 38.916261,-77.023955 38.91699,-77.025849 38.920439,-77.027036 38.920763,-77.027038 38.923767,-77.027046 38.926749))","11001003500","Census Tract 35, District of Columbia, District of Columbia",823,252,35,35,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,21,30,0,17,0,17,9,22,12,20,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,14,16,0,17,0,17,0,17,0,17,10,14,0,17,0,17,0,17,0,17,0,17,0,17,4,7,0,17,0,17,0,17,0,17,0,17,0,17,173,144,39,41,5,8,0,17,5,8,0,17,1,4,33,40,0,17,25,35,0,17,0,17,0,17,0,17,0,17,25,35,0,17,0,17,0,17,0,17,100,131,0,17,0,17,0,17,0,17,0,17,8,12,0,17,0,17,92,131,0,17,9,23,9,23,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,216,116,111,83,0,17,111,83,0,17,0,17,0,17,0,17,0,17,0,17,16,17,7,10,0,17,9,14,0,17,0,17,0,17,0,17,58,56,0,17,0,17,0,17,58,56,0,17,0,17,31,37,0,17,0,17,0,17,0,17,0,17,0,17,399,157,382,156,230,84,5,12,36,30,0,17,0,17,18,28,26,28,0,17,113,69,0,17,26,31,0,17,6,9,77,92,67,88,0,17,0,17,10,16,0,17,0,17,0,17,0,17,0,17,75,71,0,17,0,17,33,51,0,17,0,17,0,17,11,16,7,12,0,17,24,29,0,17,17,18,17,18,0,17
"POLYGON ((-77.041656 38.91678,-77.041224 38.917008,-77.040191 38.918044,-77.038473 38.918523,-77.036496 38.919145,-77.036492 38.917002,-77.036502 38.916289,-77.036509 38.914093,-77.03848 38.914091,-77.039275 38.914092,-77.041662 38.914092,-77.041656 38.91678))","11001004201","Census Tract 42.01, District of Columbia, District of Columbia",408,188,131,68,47,41,47,41,47,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,52,51,0,12,0,12,37,45,15,24,0,12,0,12,0,12,32,35,0,12,17,25,0,12,0,12,15,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,51,45,21,26,9,16,9,16,0,12,0,12,0,12,12,19,0,12,13,21,0,12,0,12,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,26,23,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,203,170,184,169,18,28,0,12,0,12,0,12,0,12,18,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,93,149,0,12,0,12,0,12,93,149,0,12,0,12,0,12,0,12,0,12,73,54,18,29,0,12,27,33,0,12,0,12,15,25,0,12,0,12,0,12,13,20,0,12,19,26,19,26,0,12
"POLYGON ((-76.994962 38.889806,-76.991533 38.889805,-76.991544 38.889226,-76.988316 38.889243,-76.98832 38.889795,-76.985506 38.889803,-76.983645 38.889801,-76.983653 38.887086,-76.988311 38.886017,-76.99153 38.885098,-76.993763 38.884585,-76.99496 38.884604,-76.994962 38.889806))","11001006700","Census Tract 67, District of Columbia, District of Columbia",277,101,123,59,54,46,7,11,0,12,7,11,0,12,38,42,0,12,0,12,9,15,0,12,25,23,0,12,0,12,11,16,14,17,0,12,0,12,0,12,16,14,0,12,8,13,0,12,0,12,8,12,0,12,28,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,19,28,0,12,45,37,18,27,18,27,1,2,0,12,17,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,21,0,12,9,14,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,22,0,12,15,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,94,65,64,58,31,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,51,0,12,0,12,0,12,0,12,12,19,0,12,0,12,0,12,0,12,12,19,0,12,0,12,0,12,0,12,21,23,0,12,0,12,0,12,0,12,12,18,0,12,0,12,9,14,0,12,0,12,0,12,30,28,30,28,0,12
"POLYGON ((-76.975212 38.856528,-76.973416 38.855345,-76.971751 38.856906,-76.969972 38.855822,-76.969953 38.852632,-76.96845 38.851325,-76.965672 38.85036,-76.965567 38.852329,-76.9634722062731 38.8506686036257,-76.9654382741178 38.8490912382373,-76.968793 38.849267,-76.97276 38.851201,-76.974335 38.852631,-76.975898 38.853628,-76.974638 38.854998,-76.976004 38.856674,-76.975212 38.856528))","11001007408","Census Tract 74.08, District of Columbia, District of Columbia",38,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,38,38,38,38,18,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,22,0,12,0,12,0,12,0,12,20,32,0,12,0,12,0,12,10,16,0,12,10,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
"POLYGON ((-76.975212 38.856528,-76.973347 38.859551,-76.97479 38.860371,-76.97282 38.86308,-76.970234 38.861924,-76.969373 38.861223,-76.968769 38.860664,-76.968213 38.860252,-76.968195 38.858906,-76.96802 38.85819,-76.967356 38.857068,-76.962979 38.852134,-76.9619414862434 38.8518966918631,-76.9634722062731 38.8506686036257,-76.965567 38.852329,-76.965672 38.85036,-76.96845 38.851325,-76.969953 38.852632,-76.969972 38.855822,-76.971751 38.856906,-76.973416 38.855345,-76.975212 38.856528))","11001007502","Census Tract 75.02, District of Columbia, District of Columbia",68,53,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,8,13,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,8,13,0,17,0,17,0,17,0,17,0,17,0,17,60,52,60,52,60,52,0,17,0,17,0,17,0,17,0,17,0,17,0,17,37,36,0,17,23,38,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
"POLYGON ((-76.965161 38.92526,-76.961486 38.928267,-76.957718618064 38.9307973621038,-76.9577049072522 38.9307867642048,-76.9576171486463 38.9307189303778,-76.9560509609247 38.9295083310765,-76.9438638818987 38.9200882154987,-76.9419210679896 38.9185864994984,-76.942932 38.917401,-76.943858 38.916871,-76.956112 38.917789,-76.954979 38.918348,-76.96267 38.923506,-76.965161 38.92526))","11001009000","Census Tract 90, District of Columbia, District of Columbia",263,152,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,107,121,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,107,121,0,12,0,12,0,12,97,118,0,12,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,156,83,156,83,80,50,0,12,0,12,0,12,0,12,23,33,0,12,0,12,48,47,0,12,9,15,0,12,0,12,33,27,0,12,0,12,0,12,33,27,0,12,0,12,0,12,0,12,0,12,43,53,0,12,0,12,0,12,0,12,26,44,0,12,0,12,17,27,0,12,0,12,0,12,0,12,0,12,0,12
"POLYGON ((-76.968195 38.858906,-76.966681 38.860013,-76.96221 38.861647,-76.959 38.861923,-76.957405 38.862269,-76.956674 38.86259,-76.955822 38.863836,-76.951324 38.865594,-76.9467461839551 38.8636217776563,-76.949696 38.861312,-76.9498609664429 38.8611965234899,-76.953696 38.858512,-76.9581401027746 38.8549465208545,-76.9581489643888 38.8549394112303,-76.9619414862434 38.8518966918631,-76.962979 38.852134,-76.967356 38.857068,-76.96802 38.85819,-76.968195 38.858906))","11001007603","Census Tract 76.03, District of Columbia, District of Columbia",112,59,56,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,33,0,12,0,12,0,12,21,33,0,12,0,12,0,12,35,57,0,12,0,12,0,12,0,12,35,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,24,0,12,0,12,0,12,18,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,4,0,12,0,12,0,12,1,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,41,37,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,23,0,12,0,12,15,23,0,12,0,12,0,12,0,12,0,12,0,12,22,35,0,12,0,12,0,12,0,12,0,12,0,12,22,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12
"POLYGON ((-76.977257 38.896116,-76.976491 38.898818,-76.976239 38.898949,-76.974173 38.898587,-76.970385 38.897925,-76.969464 38.897769,-76.970968 38.895997,-76.974766 38.894404,-76.975152 38.893295,-76.977259 38.893301,-76.977257 38.896116))","11001007903","Census Tract 79.03, District of Columbia, District of Columbia",115,70,19,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,5,3,5,0,12,0,12,0,12,0,12,0,12,0,12,7,10,0,12,0,12,0,12,0,12,7,10,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,10,9,4,6,0,12,0,12,0,12,0,12,0,12,4,6,0,12,2,3,0,12,0,12,2,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,6,0,12,0,12,0,12,70,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,70,67,0,12,0,12,0,12,70,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,21,16,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,20,0,12,0,12,0,12,9,20,0,12,0,12,0,12,0,12,0,12,7,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,10,0,12,0,12,0,12
"POLYGON ((-76.98341 38.900181,-76.98301 38.900717,-76.982399 38.900522,-76.976216 38.903068,-76.972461 38.904587,-76.970233 38.903445,-76.970385 38.897925,-76.974173 38.898587,-76.976239 38.898949,-76.979273 38.899477,-76.983256 38.900181,-76.98341 38.900181))","11001008904","Census Tract 89.04, District of Columbia, District of Columbia",558,280,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,24,9,14,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,20,0,12,0,12,0,12,0,12,0,12,4,7,0,12,11,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,306,197,21,24,0,12,21,24,0,12,0,12,0,12,208,175,156,159,52,62,38,57,0,12,0,12,38,57,0,12,0,12,0,12,0,12,39,40,0,12,0,12,0,12,23,26,6,10,10,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,219,161,200,160,15,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,22,0,12,0,12,0,12,0,12,128,142,0,12,0,12,0,12,117,137,11,20,0,12,0,12,0,12,0,12,57,64,0,12,0,12,0,12,0,12,0,12,0,12,26,43,31,49,0,12,0,12,0,12,19,30,19,30,0,12
"POLYGON ((-76.9936 38.85848,-76.993275 38.858415,-76.990825 38.858482,-76.988636 38.858429,-76.987666 38.857981,-76.987224 38.857357,-76.986995 38.85619,-76.986075 38.854627,-76.983338 38.853366,-76.986937 38.852768,-76.992074 38.853814,-76.99355 38.85547,-76.9936 38.85848))","11001007406","Census Tract 74.06, District of Columbia, District of Columbia",156,122,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,156,122,156,122,65,83,0,12,0,12,0,12,0,12,50,84,0,12,0,12,4,8,0,12,11,16,0,12,0,12,44,58,0,12,0,12,0,12,44,58,0,12,0,12,0,12,0,12,0,12,47,79,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,79,0,12,0,12,0,12,0,12,0,12,0,12
"POLYGON ((-77.009113 38.881435,-77.009112 38.881548,-77.006756 38.880924,-77.002049 38.880644,-76.998662 38.879697,-76.996185 38.879052,-76.991538 38.877963,-76.991274 38.873236,-76.990102 38.871349,-76.99246 38.870129,-76.995482 38.870073,-77.003415 38.870878,-77.005457 38.868707,-77.008716 38.870449,-77.009084 38.872976,-77.009098 38.876469,-77.009147 38.877529,-77.009113 38.881435))","11001007200","Census Tract 72, District of Columbia, District of Columbia",251,100,87,51,14,16,0,17,0,17,0,17,0,17,0,17,4,6,0,17,0,17,10,15,51,40,0,17,0,17,21,25,30,33,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,22,27,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1,6,0,17,0,17,0,17,21,26,0,17,70,34,44,34,40,33,21,26,0,17,19,21,0,17,4,14,0,17,20,23,0,17,0,17,20,23,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,6,9,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,6,9,0,17,53,60,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,28,45,0,17,0,17,0,17,28,45,0,17,0,17,25,39,0,17,0,17,0,17,0,17,0,17,0,17,41,31,41,31,30,25,0,17,0,17,0,17,0,17,0,17,22,24,0,17,8,13,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,11,19,0,17,11,19,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
"POLYGON ((-77.003415 38.870878,-76.995482 38.870073,-76.99246 38.870129,-76.990102 38.871349,-76.988166 38.868536,-76.988977 38.86795,-76.992324 38.864631,-76.991221 38.863318,-76.993159 38.862268,-76.994327 38.860654,-76.993649 38.859443,-76.9936 38.85848,-76.99355 38.85547,-76.992074 38.853814,-76.992478 38.853564,-76.996075 38.856067,-76.998763 38.857518,-77.002366 38.860576,-77.003446 38.860689,-77.002078 38.862754,-77.001803 38.865527,-77.002397 38.867475,-77.005457 38.868707,-77.003415 38.870878))","11001007401","Census Tract 74.01, District of Columbia, District of Columbia",69,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,25,5,8,0,12,0,12,0,12,0,12,5,8,0,12,0,12,10,18,0,12,0,12,0,12,0,12,0,12,0,12,10,18,0,12,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,43,43,43,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,40,0,12,0,12,0,12,26,40,0,12,0,12,0,12,8,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12
